NOVANAID	XUTM	YUTM	DEPTH	PEJL	DATO	BERELAG	ID
102.873_1	473187.16	6185044.93	27.5	42.719999999999999	24-04-2009		102.873_1
93.1062_3	470686.67	6206881.71	111.0	21.430000000000000	24-04-2010		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.960000000000001	24-04-2010		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	62.219999999999999	24-04-2010		86.2056_2
114.1631_1	503115.0	6181106.0	6.7	52.420000000000002	24-04-2010		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	42.240000000000002	24-04-2010		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	42.210000000000001	24-04-2010		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.430000000000000	24-04-2010		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.510000000000005	24-04-2010		105.374_1
105.340_1	517683.0	6188415.0	41.0	72.909999999999997	24-04-2010		105.340_1
104.2742_1	499569.0	6189649.0	14.5	42.549999999999997	24-04-2010		104.2742_1
103.1653_2	484564.88	6193933.47	28.0	19.960000000000001	24-04-2010		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.070000000000000	24-04-2010		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	29.079999999999998	24-04-2010		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.320000000000000	24-04-2010		102.873_1
102.725_2	472919.12	6184930.64	58.5	44.170000000000002	24-04-2010		102.725_2
102.725_1	472919.12	6184930.64	87.5	43.630000000000003	24-04-2010		102.725_1
114.1618_6	498159.59	6180672.07	2.5	43.119999999999997	24-05-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.449999999999999	24-05-2000		113.111_1
103.1542_1	491213.0	6186460.0	6.5	29.149999999999999	24-05-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.450000000000003	24-05-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	44.509999999999998	24-05-2000		102.725_1
94.1920_2	474088.43	6208806.96	17.15	35.359999999999999	24-05-2001		94.1920_2
113.111_1	488011.0	6181004.0	21.5	28.469999999999999	24-05-2001		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.329999999999998	24-05-2001		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.729999999999997	24-05-2001		102.873_1
102.725_1	472919.12	6184930.64	87.5	44.210000000000001	24-05-2001		102.725_1
114.1618_6	498159.59	6180672.07	2.5	43.100000000000001	24-05-2002		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.510000000000002	24-05-2002		113.111_1
105.374_1	525476.16	6199845.5	20.0	78.510000000000005	24-05-2002		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.430000000000000	24-05-2002		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.680000000000000	24-05-2002		102.873_1
102.725_1	472919.12	6184930.64	87.5	44.359999999999999	24-05-2002		102.725_1
94.1920_2	474088.43	6208806.96	17.15	33.969999999999999	24-05-2003		94.1920_2
105.374_1	525476.16	6199845.5	20.0	78.150000000000006	24-05-2003		105.374_1
94.1920_2	474088.43	6208806.96	17.15	34.560000000000002	24-05-2004		94.1920_2
114.1618_6	498159.59	6180672.07	2.5	42.560000000000002	24-05-2004		114.1618_6
103.1542_1	491213.0	6186460.0	6.5	28.809999999999999	24-05-2004		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.380000000000003	24-05-2004		102.873_1
102.725_2	472919.12	6184930.64	58.5	43.049999999999997	24-05-2004		102.725_2
102.725_1	472919.12	6184930.64	87.5	43.020000000000003	24-05-2004		102.725_1
94.2517_1	474925.0	6213463.0	21.6	34.289999999999999	24-05-2005		94.2517_1
94.2516_3	474716.0	6213138.0	7.0	34.890000000000001	24-05-2005		94.2516_3
94.2516_2	474716.0	6213138.0	10.5	34.880000000000003	24-05-2005		94.2516_2
94.2516_1	474716.0	6213138.0	14.5	34.859999999999999	24-05-2005		94.2516_1
94.2515_3	474553.0	6213544.0	8.1	34.009999999999998	24-05-2005		94.2515_3
94.2515_1	474553.0	6213544.0	13.95	34.000000000000000	24-05-2005		94.2515_1
83.1702_1	469008.2	6215061.6	17.7	47.329999999999998	24-05-2005		83.1702_1
83.1701_1	469375.0	6215823.6	5.3	62.180000000000000	24-05-2005		83.1701_1
114.1618_6	498159.59	6180672.07	2.5	42.810000000000002	24-05-2005		114.1618_6
104.2190_1	498971.0	6186450.0	8.5	38.780000000000001	24-05-2005		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.949999999999999	24-05-2005		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.759999999999998	24-05-2005		102.873_1
102.725_2	472919.12	6184930.64	58.5	43.460000000000001	24-05-2005		102.725_2
114.1631_1	503115.0	6181106.0	6.7	52.649999999999999	24-05-2006		114.1631_1
104.2685_1	499732.0	6189993.0	13.0	45.710000000000001	24-05-2006		104.2685_1
104.2190_1	498971.0	6186450.0	8.5	39.200000000000003	24-05-2006		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.100000000000001	24-05-2006		102.873_1
96.2298_1	511172.97	6201376.05	29.0	46.609999999999999	24-05-2007		96.2298_1
114.1631_1	503115.0	6181106.0	6.7	52.549999999999997	24-05-2007		114.1631_1
114.1631_1	503115.0	6181106.0	6.7	52.549999999999997	24-05-2007		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	39.340000000000003	24-05-2007		104.2190_1
102.873_1	473187.16	6185044.93	27.5	43.250000000000000	24-05-2007		102.873_1
86.2056_2	512022.04	6218296.33	70.0	62.590000000000003	24-05-2008		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	62.289999999999999	24-05-2008		86.2056_1
84.2666_1	488917.0	6216410.0	17.0	48.460000000000001	24-05-2008		84.2666_1
114.1631_1	503115.0	6181106.0	6.7	52.430000000000000	24-05-2008		114.1631_1
102.873_1	473187.16	6185044.93	27.5	43.119999999999997	24-05-2008		102.873_1
86.2056_2	512022.04	6218296.33	70.0	62.310000000000002	24-05-2009		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	62.299999999999997	24-05-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.990000000000002	24-05-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	48.380000000000003	24-05-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.340000000000003	24-05-2009		114.1631_1
114.1631_1	503115.0	6181106.0	6.7	52.340000000000003	24-05-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	41.479999999999997	24-05-2009		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	41.479999999999997	24-05-2009		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.219999999999999	24-05-2009		113.111_1
113.111_1	488011.0	6181004.0	21.5	28.219999999999999	24-05-2009		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.849999999999994	24-05-2009		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.990000000000002	24-05-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.829999999999998	24-05-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.920000000000002	24-05-2009		103.1653_1
102.873_1	473187.16	6185044.93	27.5	42.640000000000001	24-05-2009		102.873_1
93.1062_2	470686.67	6206881.71	127.0	20.910000000000000	24-05-2010		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	62.200000000000003	24-05-2010		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	62.189999999999998	24-05-2010		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.979999999999997	24-05-2010		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.430000000000000	24-05-2010		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	41.780000000000001	24-05-2010		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.300000000000001	24-05-2010		113.111_1
113.111_1	488011.0	6181004.0	21.5	28.289999999999999	24-05-2010		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.439999999999998	24-05-2010		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.100000000000001	24-05-2010		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.920000000000002	24-05-2010		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	20.030000000000001	24-05-2010		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.980000000000000	24-05-2010		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.450000000000003	24-05-2010		102.873_1
102.725_2	472919.12	6184930.64	58.5	44.439999999999998	24-05-2010		102.725_2
102.725_1	472919.12	6184930.64	87.5	43.890000000000001	24-05-2010		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.859999999999999	24-06-2000		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	42.850000000000001	24-06-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.320000000000000	24-06-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.259999999999998	24-06-2000		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	39.250000000000000	24-06-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.030000000000001	24-06-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.270000000000003	24-06-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	44.140000000000001	24-06-2000		102.725_1
94.1920_2	474088.43	6208806.96	17.15	34.969999999999999	24-06-2001		94.1920_2
113.111_1	488011.0	6181004.0	21.5	28.280000000000001	24-06-2001		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.210000000000001	24-06-2001		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.949999999999999	24-06-2001		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.799999999999997	24-06-2001		102.873_1
114.1618_6	498159.59	6180672.07	2.5	42.789999999999999	24-06-2002		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.350000000000001	24-06-2002		113.111_1
105.374_1	525476.16	6199845.5	20.0	78.469999999999999	24-06-2002		105.374_1
104.2190_1	498971.0	6186450.0	8.5	39.299999999999997	24-06-2002		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	39.299999999999997	24-06-2002		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.549999999999997	24-06-2002		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.750000000000000	24-06-2002		102.725_1
94.1920_2	474088.43	6208806.96	17.15	33.840000000000003	24-06-2003		94.1920_2
105.374_1	525476.16	6199845.5	20.0	78.090000000000003	24-06-2003		105.374_1
94.1920_2	474088.43	6208806.96	17.15	34.359999999999999	24-06-2004		94.1920_2
114.1618_6	498159.59	6180672.07	2.5	42.219999999999999	24-06-2004		114.1618_6
103.1542_1	491213.0	6186460.0	6.5	28.640000000000001	24-06-2004		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.420000000000002	24-06-2004		102.873_1
102.725_2	472919.12	6184930.64	58.5	42.740000000000002	24-06-2004		102.725_2
102.725_1	472919.12	6184930.64	87.5	42.719999999999999	24-06-2004		102.725_1
95.2284_1	504188.0	6200734.0	18.0	49.960000000000001	24-06-2005		95.2284_1
95.2200_1	497183.0	6202905.0	11.5	32.409999999999997	24-06-2005		95.2200_1
95.2104_1	503670.0	6200275.0	57.0	44.990000000000002	24-06-2005		95.2104_1
104.2190_1	498971.0	6186450.0	8.5	38.299999999999997	24-06-2005		104.2190_1
104.1925_1	494655.0	6195745.0	10.0	33.500000000000000	24-06-2005		104.1925_1
104.1872_1	500930.43	6197543.3	79.5	36.689999999999998	24-06-2005		104.1872_1
103.1542_1	491213.0	6186460.0	6.5	28.829999999999998	24-06-2005		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.799999999999997	24-06-2005		102.873_1
102.725_2	472919.12	6184930.64	58.5	43.750000000000000	24-06-2005		102.725_2
102.725_2	472919.12	6184930.64	58.5	43.710000000000001	24-06-2005		102.725_2
102.725_1	472919.12	6184930.64	87.5	43.219999999999999	24-06-2005		102.725_1
102.725_1	472919.12	6184930.64	87.5	43.210000000000001	24-06-2005		102.725_1
114.1631_1	503115.0	6181106.0	6.7	52.350000000000001	24-06-2006		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	38.810000000000002	24-06-2006		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.100000000000001	24-06-2006		102.873_1
114.1631_1	503115.0	6181106.0	6.7	52.439999999999998	24-06-2007		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	39.020000000000003	24-06-2007		104.2190_1
102.873_1	473187.16	6185044.93	27.5	43.039999999999999	24-06-2007		102.873_1
86.2056_2	512022.04	6218296.33	70.0	62.329999999999998	24-06-2008		86.2056_2
86.2056_2	512022.04	6218296.33	70.0	62.329999999999998	24-06-2008		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.859999999999999	24-06-2008		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.310000000000002	24-06-2008		114.1631_1
114.1631_1	503115.0	6181106.0	6.7	52.299999999999997	24-06-2008		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	38.729999999999997	24-06-2008		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.320000000000000	24-06-2008		102.873_1
86.2056_2	512022.04	6218296.33	70.0	62.009999999999998	24-06-2009		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.680000000000000	24-06-2009		86.2056_1
86.2056_1	512022.04	6218296.33	146.0	61.670000000000002	24-06-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	47.250000000000000	24-06-2009		83.1175_1
83.1175_1	470368.9	6214848.63	72.25	47.240000000000002	24-06-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.180000000000000	24-06-2009		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	41.100000000000001	24-06-2009		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	41.079999999999998	24-06-2009		114.1618_6
105.374_1	525476.16	6199845.5	20.0	77.810000000000002	24-06-2009		105.374_1
104.2722_1	498526.0	6199137.0	6.5	35.700000000000003	24-06-2009		104.2722_1
104.2190_1	498971.0	6186450.0	8.5	38.280000000000001	24-06-2009		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.710000000000001	24-06-2009		103.1653_2
103.1653_2	484564.88	6193933.47	28.0	19.690000000000001	24-06-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.750000000000000	24-06-2009		103.1653_1
102.873_1	473187.16	6185044.93	27.5	42.549999999999997	24-06-2009		102.873_1
86.2056_2	512022.04	6218296.33	70.0	62.009999999999998	24-06-2010		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.820000000000000	24-06-2010		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.289999999999999	24-06-2010		114.1631_1
114.1618_6	498159.59	6180672.07	2.5	41.460000000000001	24-06-2010		114.1618_6
105.374_1	525476.16	6199845.5	20.0	77.400000000000006	24-06-2010		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.630000000000003	24-06-2010		104.2190_1
103.1653_2	484564.88	6193933.47	28.0	19.820000000000000	24-06-2010		103.1653_2
103.1653_2	484564.88	6193933.47	28.0	19.800000000000001	24-06-2010		103.1653_2
103.1542_1	491213.0	6186460.0	6.5	28.870000000000001	24-06-2010		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.119999999999997	24-06-2010		102.873_1
102.725_2	472919.12	6184930.64	58.5	43.930000000000000	24-06-2010		102.725_2
102.725_1	472919.12	6184930.64	87.5	43.380000000000003	24-06-2010		102.725_1
102.725_1	472919.12	6184930.64	87.5	43.369999999999997	24-06-2010		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.520000000000003	24-07-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.109999999999999	24-07-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.159999999999997	24-07-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.870000000000001	24-07-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.100000000000001	24-07-2000		102.873_1
94.1920_2	474088.43	6208806.96	17.15	34.570000000000000	24-07-2001		94.1920_2
113.111_1	488011.0	6181004.0	21.5	28.039999999999999	24-07-2001		113.111_1
104.2190_1	498971.0	6186450.0	8.5	38.990000000000002	24-07-2001		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.800000000000001	24-07-2001		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.859999999999999	24-07-2001		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.530000000000001	24-07-2001		102.725_1
102.725_1	472919.12	6184930.64	87.5	43.530000000000001	24-07-2001		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.939999999999998	24-07-2002		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	42.930000000000000	24-07-2002		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.489999999999998	24-07-2002		113.111_1
105.962_1	517616.0	6189274.0	34.0	73.489999999999995	24-07-2002		105.962_1
105.374_1	525476.16	6199845.5	20.0	78.480000000000004	24-07-2002		105.374_1
105.1722_1	512809.94	6187547.38	74.0	63.399999999999999	24-07-2002		105.1722_1
105.1311_1	516306.0	6189685.0	48.5	72.599999999999994	24-07-2002		105.1311_1
105.1007_1	516571.43	6188549.57	41.5	74.049999999999997	24-07-2002		105.1007_1
102.873_1	473187.16	6185044.93	27.5	42.420000000000002	24-07-2002		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.869999999999997	24-07-2002		102.725_1
94.1920_2	474088.43	6208806.96	17.15	33.630000000000003	24-07-2003		94.1920_2
85.2357_1	509885.0	6219315.9	13.0	57.270000000000003	24-07-2003		85.2357_1
84.1863_1	476997.0	6215524.0	39.5	28.010000000000002	24-07-2003		84.1863_1
84.1729_1	477118.0	6215585.0	41.0	29.609999999999999	24-07-2003		84.1729_1
114.1618_6	498159.59	6180672.07	2.5	41.880000000000003	24-07-2003		114.1618_6
105.374_1	525476.16	6199845.5	20.0	78.030000000000001	24-07-2003		105.374_1
104.2190_1	498971.0	6186450.0	8.5	38.810000000000002	24-07-2003		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.559999999999999	24-07-2003		103.1542_1
102.725_1	472919.12	6184930.64	87.5	43.130000000000003	24-07-2003		102.725_1
94.1920_2	474088.43	6208806.96	17.15	33.920000000000002	24-07-2004		94.1920_2
114.1618_6	498159.59	6180672.07	2.5	42.049999999999997	24-07-2004		114.1618_6
102.873_1	473187.16	6185044.93	27.5	42.200000000000003	24-07-2004		102.873_1
102.725_2	472919.12	6184930.64	58.5	42.740000000000002	24-07-2004		102.725_2
102.725_1	472919.12	6184930.64	87.5	42.719999999999999	24-07-2004		102.725_1
104.2190_1	498971.0	6186450.0	8.5	38.579999999999998	24-07-2005		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.699999999999999	24-07-2005		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.640000000000001	24-07-2005		102.873_1
114.1631_1	503115.0	6181106.0	6.7	52.310000000000002	24-07-2006		114.1631_1
104.2190_1	498971.0	6186450.0	8.5	38.630000000000003	24-07-2006		104.2190_1
102.873_1	473187.16	6185044.93	27.5	42.070000000000000	24-07-2006		102.873_1
114.1631_1	503115.0	6181106.0	6.7	52.759999999999998	24-07-2007		114.1631_1
102.873_1	473187.16	6185044.93	27.5	43.109999999999999	24-07-2007		102.873_1
86.2056_2	512022.04	6218296.33	70.0	62.289999999999999	24-07-2008		86.2056_2
86.2056_1	512022.04	6218296.33	146.0	61.880000000000003	24-07-2008		86.2056_1
86.2056_1	512022.04	6218296.33	146.0	61.869999999999997	24-07-2008		86.2056_1
114.1631_1	503115.0	6181106.0	6.7	52.329999999999998	24-07-2008		114.1631_1
114.1631_1	503115.0	6181106.0	6.7	52.320000000000000	24-07-2008		114.1631_1
105.374_1	525476.16	6199845.5	20.0	78.140000000000001	24-07-2008		105.374_1
104.2704_1	499515.0	6194661.0	15.0	39.030000000000001	24-07-2008		104.2704_1
104.2190_1	498971.0	6186450.0	8.5	38.789999999999999	24-07-2008		104.2190_1
103.1653_1	484564.88	6193933.47	74.0	19.710000000000001	24-07-2008		103.1653_1
102.873_1	473187.16	6185044.93	27.5	42.090000000000003	24-07-2008		102.873_1
93.1062_3	470686.67	6206881.71	111.0	20.809999999999999	24-07-2009		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.739999999999998	24-07-2009		93.1062_2
86.2056_1	512022.04	6218296.33	146.0	61.609999999999999	24-07-2009		86.2056_1
83.1175_1	470368.9	6214848.63	72.25	47.109999999999999	24-07-2009		83.1175_1
114.1631_1	503115.0	6181106.0	6.7	52.240000000000002	24-07-2009		114.1631_1
105.374_1	525476.16	6199845.5	20.0	77.780000000000001	24-07-2009		105.374_1
103.1653_2	484564.88	6193933.47	28.0	19.609999999999999	24-07-2009		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.649999999999999	24-07-2009		103.1653_1
103.1653_1	484564.88	6193933.47	74.0	19.649999999999999	24-07-2009		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.530000000000001	24-07-2009		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.399999999999999	24-07-2009		102.873_1
93.1062_3	470686.67	6206881.71	111.0	20.789999999999999	24-07-2010		93.1062_3
93.1062_2	470686.67	6206881.71	127.0	20.550000000000001	24-07-2010		93.1062_2
86.2056_2	512022.04	6218296.33	70.0	61.909999999999997	24-07-2010		86.2056_2
114.1631_1	503115.0	6181106.0	6.7	52.210000000000001	24-07-2010		114.1631_1
113.111_1	488011.0	6181004.0	21.5	27.859999999999999	24-07-2010		113.111_1
105.374_1	525476.16	6199845.5	20.0	77.370000000000005	24-07-2010		105.374_1
103.1653_2	484564.88	6193933.47	28.0	19.699999999999999	24-07-2010		103.1653_2
103.1653_1	484564.88	6193933.47	74.0	19.760000000000002	24-07-2010		103.1653_1
103.1542_1	491213.0	6186460.0	6.5	28.730000000000000	24-07-2010		103.1542_1
103.1542_1	491213.0	6186460.0	6.5	28.730000000000000	24-07-2010		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.710000000000001	24-07-2010		102.873_1
102.725_2	472919.12	6184930.64	58.5	43.570000000000000	24-07-2010		102.725_2
102.725_1	472919.12	6184930.64	87.5	43.020000000000003	24-07-2010		102.725_1
94.2517_1	474925.0	6213463.0	21.6	34.140000000000001	24-08-2000		94.2517_1
114.1618_6	498159.59	6180672.07	2.5	42.350000000000001	24-08-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.039999999999999	24-08-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.210000000000001	24-08-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.789999999999999	24-08-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.930000000000000	24-08-2000		102.873_1
